Sakaka,Hail,Madinah,Riyad,Jeddah,Albaha,Abha,Jazan,Najran,Dammam,Tabuk
7.2809,7.5079,6.8626,7.3968,6.1502,6.1183,5.8658,6.137,6.2878,6.0264,7.5079
7.4758,7.4926,7.2336,7.2612,6.7651,6.2052,5.8303,5.9078,6.2597,6.2316,7.4926
7.1014,7.4333,7.1796,6.6768,7.0078,6.8033,6.4706,5.4713,6.8393,6.4198,7.4333
7.2024,7.2504,6.2808,7.2418,6.3962,5.3261,6.4397,5.9273,7.0992,5.928,7.2504
7.0169,7.0001,5.862,6.8587,6.3739,6.2498,6.077,6.1368,6.4594,6.0499,7.0001
6.8974,6.6761,6.3473,6.601,6.0881,5.7811,6.4171,6.3929,7.4338,5.9366,6.6761
6.9377,6.8623,6.0528,7.1702,6.6418,6.8491,6.9691,6.5623,7.3632,6.1807,6.8623
6.5784,6.5062,6.5383,7.2984,6.3173,6.623,6.7188,6.3178,7.3817,5.9431,6.5062
6.8978,6.6082,6.576,7.183,6.4457,7.0068,6.8734,6.4471,6.8702,6.1313,6.6082
6.9182,6.8278,5.5836,6.9048,6.0797,6.4219,6.1366,5.3508,6.9007,6.1898,6.8278
7.123,6.565,6.1207,6.4985,6.0576,5.3858,6.1589,6.6686,7.2209,5.97,6.565
6.7447,6.3156,6.0384,7.0454,5.8682,5.9503,6.0094,6.2693,6.2707,5.9429,6.3156
6.8825,6.756,5.7648,7.2086,6.1414,6.0967,6.199,6.0643,7.2864,6.0593,6.756
6.6931,7.2166,6.2146,7.015,6.2779,6.871,6.869,5.809,7.3718,5.8771,7.2166
6.7481,7.2778,6.2659,7.0661,6.3187,6.4166,6.5604,5.1079,7.0291,5.9866,7.2778
6.5938,7.1911,6.3403,6.6605,5.8236,5.597,6.3002,6.2491,6.7771,5.7902,7.1911
6.5333,6.869,5.833,6.7778,6.4478,6.461,5.8651,6.0862,6.0806,5.5306,6.869
6.1344,6.3293,6.3137,6.8659,6.4555,6.4224,6.6086,6.5666,7.4407,5.8298,6.3293
6.1142,5.2711,6.3437,6.7774,6.5033,6.8455,6.7526,6.0161,7.062,5.8574,5.2711
6.2491,6.2746,6.3631,6.7721,6.1896,7.026,6.7831,6.4745,7.5216,6.0533,6.2746
6.0917,6.4901,6.461,6.8472,6.2318,7.0318,6.7541,6.4788,7.4234,5.5944,6.4901
5.8001,6.3326,6.3965,6.8378,6.0607,6.5549,7.2029,6.4574,7.4561,5.6508,6.3326
5.8097,6.401,6.587,6.6118,6.3703,6.9962,6.899,6.1037,7.3639,5.6796,6.401
5.9438,6.4824,5.4602,6.8004,5.9594,6.2321,6.0218,6.1099,7.2533,5.5968,6.4824
6.0636,6.5117,5.7365,6.611,6.1795,6.2203,6.469,6.4217,7.4006,5.6002,6.5117
6.036,6.367,6.1315,6.7226,6.3739,6.8609,6.9742,6.4596,7.4054,5.6378,6.367
5.899,6.0283,6.4541,6.4894,6.635,7.1489,6.9336,6.2035,7.2178,5.4516,6.0283
5.575,6.3074,6.0434,6.3086,6.2465,6.7637,6.9269,6.1649,7.1942,5.609,6.3074
6.1063,6.2158,5.861,6.565,6.0674,6.7956,6.4476,6.4308,7.0279,5.6976,6.2158
5.9366,6.1529,5.6894,6.2138,6.3653,6.9298,6.6161,5.8913,6.8498,5.3376,6.1529
5.9198,6.0478,5.5488,6.1961,5.6717,5.9712,5.8351,5.9107,6.5635,5.3314,6.0478
6.0077,6.2657,5.2709,6.2129,5.5817,5.8531,5.969,6.431,7.1645,5.8891,6.2657
6.1421,6.2657,5.2289,6.3206,5.705,5.4247,6.0571,6.1946,7.0934,5.6117,6.2657
6.3137,5.9657,5.1526,6.4495,5.8248,6.475,6.9211,6.1027,7.2509,5.4895,5.9657
6.2347,6.012,6.1915,6.3862,6.1135,6.5926,6.8458,6.2542,7.0332,5.6124,6.012
5.4768,4.0898,6.2767,6.5892,6.3852,6.8801,6.8441,6.2976,7.2331,5.3143,4.0898
5.6035,5.5987,6.4694,6.377,6.4142,6.8318,6.6228,6.0643,7.0822,5.4696,5.5987
5.7586,5.7751,6.3336,6.6406,6.3629,6.6475,7.0608,6.5196,7.2643,5.2435,5.7751
5.4773,5.4835,6.5659,6.3946,6.3269,6.8887,6.6708,6.3154,7.1172,5.4269,5.4835
5.3098,5.9386,6.2933,6.4308,5.4727,6.2693,6.4034,6.4654,7.1354,5.3446,5.9386
5.6827,5.8963,6.3458,6.1166,6.2743,6.3833,6.799,6.4063,7.1131,5.2373,5.8963
5.5246,5.9844,6.24,5.9868,6.2606,6.4318,6.5203,6.3113,6.8722,4.9301,5.9844
5.5109,5.7144,5.8037,5.5234,6.132,6.1726,6.1714,6.3386,6.8957,5.0882,5.7144
5.3786,5.8102,5.8459,5.8961,6.1344,6.4606,6.7414,6.2575,7.0231,4.8084,5.8102
5.1209,5.6945,6.0293,6.3012,6.2246,6.7368,6.8146,6.3586,7.2041,4.9306,5.6945
5.1096,5.6453,6.2158,5.9335,6.4018,6.7764,6.7171,6.3948,6.7891,4.9474,5.6453
5.1989,5.7096,5.6969,6.0403,6.0559,6.4332,6.4853,5.977,6.6696,5.0959,5.7096
4.315,6.035,5.5855,5.8822,6.0677,6.4368,6.6012,6.1896,6.7126,4.9414,6.035
4.8672,6.0785,5.5524,5.934,5.9335,6.3662,6.5071,5.8385,6.6216,5.0482,6.0785
4.7222,5.8994,5.6088,5.8651,6.1056,6.6218,6.7207,5.8834,6.611,4.8679,5.8994
4.7047,5.7442,5.9489,5.8723,6.1982,6.4044,6.0017,5.9239,5.5985,4.5122,5.7442
4.7981,5.6465,5.6482,5.9597,5.862,5.9683,5.6362,5.7598,6.3838,4.7278,5.6465
4.3229,5.6438,5.0287,5.3676,5.4408,5.1379,4.6133,5.621,5.8586,4.5094,5.6438
4.7052,5.6592,4.9591,5.6462,5.406,5.1746,5.2094,4.4837,6.2467,4.5014,5.6592
4.5914,5.6278,5.585,5.1353,5.3726,4.5679,3.8818,4.2821,5.1449,3.9391,5.6278
4.7549,5.515,5.028,4.8773,4.1988,3.7874,4.7642,1.9778,4.8494,4.0642,5.515
5.0126,5.4245,5.5135,4.0826,5.2435,5.3587,4.3411,5.6246,5.8637,4.4446,5.4245
5.0045,5.1415,5.5966,5.1684,5.316,5.1478,4.6205,3.2453,6.2263,3.054,5.1415
4.9598,5.3942,4.1681,4.578,2.947,3.4956,4.855,4.3531,6.0216,4.2967,5.3942
3.7493,5.0726,4.7854,4.0706,4.9267,5.2015,5.1182,5.5171,6.365,3.8683,5.0726
3.4046,1.8842,4.6829,4.9464,5.189,5.0525,4.8638,5.838,6.2333,4.2744,1.8842
4.0505,4.9608,4.4347,3.3528,5.3297,5.1266,5.0446,5.2262,5.8291,3.2407,4.9608
5.2747,5.5649,5.4754,4.0591,5.6354,5.4559,5.8644,5.6611,6.3192,3.5714,5.5649
5.1458,4.7417,4.2958,2.9846,5.2099,5.5229,5.4077,5.557,6.3626,2.85,4.7417
4.9858,4.7964,4.2118,2.2541,4.8922,5.2956,4.9894,5.6746,5.1403,3.4159,4.7964
4.9853,4.7933,3.1414,4.561,3.023,3.7774,4.4321,5.0112,4.164,4.5017,4.7933
5.1838,5.1185,1.5636,4.6495,1.4141,3.3814,3.1054,5.117,5.173,4.4254,5.1185
3.8609,5.0172,1.4311,4.9682,3.2568,1.8382,5.269,5.6798,5.5282,4.2086,5.0172
2.1593,1.9762,3.4008,5.0866,1.9709,4.4585,4.9716,5.3798,6.0893,4.2046,1.9762
1.0747,1.8542,2.4346,4.3294,1.1213,3.7754,4.4359,5.2373,4.9517,4.0183,1.8542
2.3642,4.7587,5.2452,2.7662,5.2781,5.3282,5.0921,5.3794,5.687,3.1978,4.7587
3.1054,4.8137,5.5226,4.9157,4.1594,3.444,4.0457,4.7261,5.083,4.0536,4.8137
3.9655,5.0081,5.5526,4.6692,5.3945,5.1372,4.2622,4.8946,5.6028,3.5575,5.0081
3.4997,4.859,4.9589,2.8807,5.2697,5.2392,5.309,4.4882,4.506,3.6749,4.859
3.1138,4.7537,4.2842,4.6577,4.6349,4.9651,5.4319,5.118,5.8781,2.6155,4.7537
2.1478,4.5725,4.4933,2.9616,3.9936,2.502,4.9853,4.9925,5.095,1.2089,4.5725
1.487,4.2475,5.1425,4.2242,4.7945,5.377,4.6754,4.2888,5.5382,2.85,4.2475
2.3467,4.674,5.2781,4.5046,5.2874,5.3832,5.5135,5.213,5.8594,1.8394,4.674
4.0306,4.7628,5.0158,4.387,5.2195,5.196,5.2639,5.2656,6.0034,3.1591,4.7628
3.9629,4.6997,4.079,3.3019,4.8994,4.9824,5.8003,5.1979,6.2402,2.6894,4.6997
1.8842,4.4945,2.4108,4.2581,3.1483,4.9478,5.796,5.3513,6.1531,2.6237,4.4945
3.4562,3.6113,4.9202,3.81,2.5524,2.508,5.532,5.4883,6.0072,3.6886,3.6113
4.225,4.6433,5.275,3.2198,5.2718,4.877,3.5114,3.2126,4.2564,3.0905,4.6433
4.4182,4.759,4.8737,3.9787,4.9572,4.9279,4.9956,3.3708,3.4466,3.361,4.759
4.0543,4.5002,4.7357,4.3644,4.7784,5.323,5.4845,5.2747,5.3244,3.857,4.5002
2.34,4.2941,4.1981,4.7563,4.0231,5.0602,5.4118,5.3554,4.9651,3.9931,4.2941
3.8232,4.5192,4.8386,3.3667,4.7146,4.9661,5.0443,5.2994,5.7074,2.3448,4.5192
3.4054,3.817,4.6207,4.6723,4.9378,5.123,4.9234,5.2277,5.4986,3.8974,3.817
2.843,2.2865,2.383,4.4191,4.4081,5.0306,5.2553,5.3395,5.7763,3.9946,2.2865
3.8861,4.1047,4.4436,1.8288,3.6581,0.9682,5.5462,5.2346,5.6683,2.1382,4.1047
1.661,3.9874,4.1527,4.3219,4.5379,4.9272,5.4386,4.8902,5.6251,3.4284,3.9874
2.869,4.4405,5.0578,4.145,4.9879,4.7604,5.0016,4.7299,5.4012,0.768,4.4405
4.1088,4.483,4.9327,4.979,4.9997,5.261,5.1216,4.9889,5.3662,3.7337,4.483
3.6492,2.0117,3.4759,4.2912,4.6562,4.877,5.0393,4.739,4.1542,3.6521,2.0117
3.7795,4.1381,3.9014,3.6785,3.8078,4.6678,4.9426,4.7998,4.5096,3.1121,4.1381
2.8865,3.0802,3.8626,4.5425,4.362,4.5862,5.0198,4.9481,5.413,3.9689,3.0802
2.658,2.7274,2.1826,4.3927,4.3901,4.9294,5.291,4.9999,5.4994,3.6245,2.7274
3.9641,4.4282,3.558,4.056,2.4958,4.3951,4.9721,4.7062,5.5253,3.2333,4.4282
3.6886,3.8779,4.2545,4.1671,4.5929,5.0743,5.0246,4.9702,5.6282,2.9422,3.8779
2.5452,2.8841,4.1417,4.5749,4.4342,5.1499,5.2783,5.0114,5.615,3.2326,2.8841
2.183,3.6386,2.8262,4.037,3.6955,4.5881,5.2536,4.9298,5.5289,3.6154,3.6386
3.402,4.081,2.9861,4.3882,3.2335,3.5172,5.1557,4.9798,5.5157,3.0938,4.081
3.6178,2.9321,4.6891,3.9202,4.9673,4.7189,4.8401,4.7659,5.436,3.2462,2.9321
3.1682,3.1783,4.8338,4.5682,5.0381,5.0131,5.3117,4.9044,5.4631,3.5657,3.1783
4.0085,4.2314,4.7501,4.2588,4.9308,4.6243,4.8778,4.5826,5.388,3.751,4.2314
3.541,3.461,4.5859,4.2187,4.2394,4.5444,4.8218,4.5463,5.4106,3.3804,3.461
3.7829,4.241,4.6174,4.1484,4.3625,4.092,4.6776,4.2912,5.4257,3.4094,4.241
3.7805,4.3531,4.637,4.0044,4.733,4.1736,4.4962,4.5245,5.274,3.2606,4.3531
3.9127,4.3471,4.0346,3.8849,3.3965,4.3464,4.6296,4.6747,5.4204,3.7217,4.3471
3.7992,4.2557,4.5182,3.3202,4.1803,4.1686,4.89,4.9733,5.1295,3.625,4.2557
3.792,4.1899,3.7085,3.5563,3.4087,4.3817,4.4839,4.4993,5.4413,3.6226,4.1899
2.969,3.923,3.6106,2.3174,4.3591,4.4731,4.8564,5.0508,5.339,3.3492,3.923
2.4266,3.5326,4.0039,4.1846,4.4906,4.7897,4.817,4.98,5.2334,3.564,3.5326
2.8123,4.0819,3.9768,4.3135,4.4842,4.6519,5.0983,4.9195,5.4569,3.6734,4.0819
3.6468,4.3015,4.4899,4.3106,4.4016,4.7155,4.9231,4.4141,5.3753,3.6214,4.3015
3.5722,4.283,3.4478,4.0745,4.2278,4.8108,4.9351,5.0664,5.5982,3.2746,4.283
3.7301,4.1419,4.0171,4.3534,3.924,4.7429,5.323,5.0352,5.5584,3.565,4.1419
3.7224,4.2437,4.1064,4.3538,4.4964,4.9757,5.1586,4.9601,5.519,2.9741,4.2437
3.9502,4.1594,4.3577,4.1657,4.6279,5.0273,4.8931,4.4434,5.5625,3.1315,4.1594
3.888,3.8815,3.7567,4.2382,4.513,4.7239,4.6267,4.9771,5.3244,3.2441,3.8815
3.8489,4.0562,4.0829,4.2156,4.5158,4.8818,4.6546,4.9992,5.4739,3.5114,4.0562
3.701,3.7003,4.2509,4.4086,4.3289,4.9123,5.01,4.9452,5.4742,3.5448,3.7003
2.8582,3.4174,3.5448,4.1971,3.5066,4.7052,5.2438,4.9505,5.363,3.2006,3.4174
3.5952,4.0714,2.6302,3.6967,3.4356,4.6054,5.4214,4.8706,5.5913,3.0482,4.0714
3.8839,3.8297,4.513,4.1006,3.5227,4.765,5.2274,4.9423,5.459,3.359,3.8297
3.3926,4.271,4.4621,4.1002,4.0766,4.667,5.3081,4.7484,5.4118,2.0374,4.271
2.9978,4.1712,4.6241,3.629,3.041,3.8546,4.7006,4.5358,5.4578,2.7538,4.1712
3.6238,4.1458,4.7676,4.531,4.7585,4.7071,5.179,4.2574,5.347,2.9117,4.1458
2.2913,3.187,3.0991,3.7927,3.0302,4.4489,4.9145,4.3325,5.5313,3.4258,3.187
2.3107,2.5046,2.6114,3.9374,4.0284,5.1122,5.4986,5.046,5.6786,2.8308,2.5046
3.8563,4.085,4.1263,4.4666,4.1376,5.0376,5.441,4.8595,5.4691,3.45,4.085
4.0267,4.3666,4.344,4.3322,4.643,4.74,4.9908,4.1926,5.3189,3.3878,4.3666
3.1358,3.9588,3.5854,4.3596,3.6701,4.8238,5.4062,5.0532,5.4619,3.9456,3.9588
3.5969,3.6134,3.1313,3.6701,3.9725,4.4969,5.2435,5.039,5.387,3.425,3.6134
3.9017,4.2031,4.2674,3.5102,4.0289,4.8902,4.9015,4.9958,5.4917,3.1594,4.2031
3.529,4.4018,4.5838,4.0066,4.5523,4.6385,5.5865,4.6034,5.6743,2.9098,4.4018
3.847,3.5863,4.6188,3.9374,4.5545,4.8005,5.375,5.0592,5.677,3.4594,3.5863
3.0281,3.0701,3.8825,3.6677,4.728,5.167,5.3515,5.0112,5.4648,3.2933,3.0701
3.8179,4.3622,3.9919,4.4719,4.8718,5.2178,5.425,5.1281,5.3381,3.3254,4.3622
3.169,3.0962,4.3951,3.7289,4.776,5.1871,5.4965,4.9966,5.4977,3.4378,3.0962
1.7602,2.2253,3.2616,4.1438,4.5478,5.4281,5.7158,5.1439,5.9916,3.2465,2.2253
3.7613,4.2636,3.0576,4.08,4.1292,5.136,5.802,5.3491,5.7881,2.9292,4.2636
3.9746,4.4038,3.6158,4.409,4.4786,4.7707,5.8582,5.1842,5.9227,2.9467,4.4038
4.2242,4.5019,4.0442,4.6279,3.4414,4.6613,5.724,5.1922,5.8286,3.8042,4.5019
3.1824,4.56,5.0515,4.884,5.3129,5.2603,5.6455,5.1497,5.8884,2.6052,4.56
2.1602,4.6555,4.8499,4.59,5.107,5.1384,5.2234,5.105,3.8863,3.1591,4.6555
4.2302,4.7016,4.1489,4.1275,4.614,5.0213,4.931,4.7119,3.7202,3.4889,4.7016
4.1496,3.7752,3.9146,4.3582,4.1434,4.6414,4.9982,4.8276,4.5998,3.9444,3.7752
2.9174,3.1406,3.7776,4.1712,4.4563,4.8187,5.0052,4.8732,4.9135,4.195,3.1406
4.0318,4.6759,4.3284,4.1059,4.8886,5.0652,4.9649,5.0988,5.1631,3.1702,4.6759
3.8988,4.0142,5.0234,4.0234,5.0609,4.9574,4.8888,4.9351,5.0914,3.2626,4.0142
3.3089,3.4015,4.6903,4.5869,4.8631,4.901,5.3246,4.9886,5.4766,3.1109,3.4015
4.3939,4.1935,4.4647,4.6913,4.9879,5.4953,5.4089,4.4887,5.5114,3.4644,4.1935
3.8602,3.9178,3.9074,4.3277,4.8778,5.185,5.327,5.1182,5.6054,4.0466,3.9178
1.4467,1.2463,3.8587,3.8342,5.0258,5.4526,5.7559,5.1972,5.6508,3.8515,1.2463
3.383,4.7902,2.443,3.6902,2.3616,4.6049,5.5606,4.9685,6.0624,3.0653,4.7902
4.7066,5.0198,4.8722,3.9814,4.5226,4.6682,5.5207,5.2394,5.7084,2.4226,5.0198
4.0658,4.943,2.7655,4.1923,4.6826,5.2896,5.8056,5.6002,5.8558,3.8122,4.943
4.6145,5.1007,4.6178,4.5012,3.6571,5.1559,5.8716,5.5426,5.9638,4.2041,5.1007
4.5396,5.1473,5.1718,4.7647,5.1089,4.7232,5.6798,5.255,6.1474,4.1141,5.1473
4.7678,5.0477,4.2888,4.9351,5.017,4.2511,5.711,5.2745,5.9722,3.3737,5.0477
5.0297,5.0839,5.1984,4.463,5.4847,5.5094,5.8339,5.2514,5.9904,2.4418,5.0839
5.1278,4.9222,4.5269,5.3234,5.1883,5.3808,5.8054,5.1581,5.2766,4.602,4.9222
5.0261,4.6541,5.1281,4.667,5.3621,5.6494,5.6556,5.0412,5.6971,4.7117,4.6541
3.4385,2.6798,5.3167,5.5951,5.353,5.5447,5.7962,5.0268,5.2207,4.7162,2.6798
3.0245,2.6868,3.7841,5.7727,5.2025,5.7278,6.095,5.6573,6.1802,4.775,2.6868
3.0334,4.5516,2.219,5.3957,4.2026,5.5762,6.0811,5.5903,6.2626,4.596,4.5516
4.9961,4.9154,3.5047,5.0467,3.7668,5.3782,6.0343,5.563,6.337,3.9058,4.9154
4.7861,4.1112,5.0676,4.1542,2.9098,4.9205,5.808,5.7242,6.3002,1.896,4.1112
4.1462,5.2454,5.7103,3.9185,5.7895,4.2149,3.6732,5.5061,6.1675,1.9829,5.2454
5.3064,5.5591,5.9525,5.8973,5.9491,5.8716,5.7132,5.5886,5.9052,4.1786,5.5591
5.1641,4.5286,5.2457,5.6916,5.1242,5.4461,5.7876,5.7422,5.695,4.9298,4.5286
4.6774,5.5502,3.4841,4.7066,2.5558,4.3462,5.2488,4.9344,6.0497,4.7398,5.5502
4.8271,5.3146,5.6981,4.2502,3.257,4.3308,4.5782,4.7362,5.4624,2.1158,5.3146
5.2008,3.7318,6.0365,4.661,5.9515,4.8158,5.0362,4.3994,5.2687,2.6364,3.7318
5.4307,5.7384,6.3307,5.405,5.9791,4.7842,5.3976,5.0854,5.9352,4.5422,5.7384
3.0761,4.8646,6.1358,5.3861,5.4797,5.2608,4.8293,3.919,5.7974,4.7052,4.8646
5.4936,5.8973,6.3574,5.7022,6.445,6.7661,6.2736,5.0234,6.355,4.6447,5.8973
5.466,5.9206,6.2376,6.3072,6.4829,6.7284,6.6761,5.9681,5.9837,4.8535,5.9206
5.5697,5.8906,4.7422,5.8195,5.0602,5.203,4.6634,5.2061,5.8387,5.2814,5.8906
5.5255,5.8234,6.0374,3.294,3.3432,3.5446,4.5341,5.251,5.911,4.0632,5.8234
5.3693,5.8524,5.8584,5.009,5.0335,4.6186,4.8929,5.3827,5.9561,2.934,5.8524
5.483,5.2354,3.1015,4.9963,3.7334,4.6507,4.9339,5.6738,5.6206,4.8125,5.2354
5.5788,5.2109,5.3114,5.6549,5.1158,3.8042,5.3328,6.0211,6.3953,4.9099,5.2109
4.9502,5.1794,4.7374,5.8918,5.6801,5.808,5.057,6.0859,6.2338,5.2205,5.1794
4.9798,4.2372,2.497,3.6454,5.8022,6.113,6.5062,6.3336,6.4411,2.4209,4.2372
4.9963,6.108,6.324,5.5034,6.1241,6.427,6.8309,6.3917,6.8138,2.4022,6.108
4.657,6.0624,6.2798,6.1387,6.4766,6.9648,6.649,5.8759,6.6547,3.9194,6.0624
4.9999,5.9018,6.0202,6.324,6.4414,7.0253,6.9871,6.3799,6.7651,4.8631,5.9018
6.089,6.4627,6.5882,5.3359,5.4146,5.935,6.6194,6.3881,6.5194,4.5756,6.4627
5.9592,6.4354,6.7898,6.4994,6.7085,6.9494,6.991,5.9491,6.4363,5.4929,6.4354
5.9566,4.8082,6.8225,6.3014,6.7346,6.8911,6.6914,6.0991,6.7452,5.4626,4.8082
5.364,6.2482,6.7975,6.4646,6.9456,7.1129,5.7967,5.85,6.793,4.6531,6.2482
5.9112,6.5458,6.8796,6.6679,7.1237,7.3126,6.8652,5.7338,6.5501,5.377,6.5458
5.8831,6.7999,6.8738,6.6379,6.8899,6.8405,6.2018,2.5776,5.6621,5.6803,6.7999
6.5772,6.9434,7.0349,6.8028,6.6922,7.0118,5.8104,5.3765,5.9292,5.4098,6.9434
6.5294,6.931,6.8585,7.0788,5.6364,5.256,5.627,6.2462,6.7054,5.711,6.931
6.3463,7.0099,7.0673,6.0672,6.2683,4.6416,4.9334,5.784,6.503,5.7456,7.0099
6.4754,6.9269,7.0642,6.9658,6.6598,6.3778,5.9839,6.1358,6.6413,5.6371,6.9269
4.6709,6.2515,6.09,7.1174,5.7125,5.8414,6.7826,6.2777,6.8345,5.9746,6.2515
5.244,6.1495,6.2678,5.9779,5.9837,6.1867,6.2318,6.4241,7.109,2.7972,6.1495
6.6077,6.7961,7.0582,6.7814,6.6814,5.7262,6.0305,5.6294,6.5302,5.2798,6.7961
6.2654,6.2844,6.9389,5.6263,5.4317,5.803,6.0703,6.162,6.8198,5.0748,6.2844
5.3844,7.0738,7.3301,6.7968,7.2751,6.4085,5.093,5.2399,6.8107,3.9154,7.0738
6.6233,7.1916,7.3087,7.3378,5.7091,6.8484,6.2645,5.7881,6.1406,5.9323,7.1916
6.7123,7.0783,5.7838,6.5081,5.1922,6.1082,6.6454,6.1298,6.2141,5.928,7.0783
6.5158,6.9211,5.6388,5.1362,6.09,6.7202,7.0764,5.9165,6.6506,5.6854,6.9211
6.0492,6.7855,7.0082,4.9378,6.7399,7.087,6.9449,6.2921,7.0764,3.8822,6.7855
6.4934,7.1717,6.7891,6.3557,6.679,6.7846,7.1018,6.6355,7.0978,3.1613,7.1717
5.4847,5.6993,6.9214,6.3113,7.0886,7.0678,7.0315,6.6374,7.2142,4.1282,5.6993
3.455,5.4182,5.1096,5.5106,5.6935,6.6295,7.0006,6.4942,7.2756,5.2934,5.4182
5.7163,6.0482,2.6549,3.6926,2.7031,5.6827,6.9845,6.8333,7.1026,1.9265,6.0482
6.9684,7.2185,7.5228,4.9946,7.3133,5.9278,5.0561,6.0074,6.1776,1.6783,7.2185
6.9106,7.3308,7.7266,6.8194,7.5434,7.103,6.6046,6.4548,6.834,6.1908,7.3308
7.1813,7.0946,7.7234,6.6322,7.6879,6.569,6.2472,6.5962,6.6521,6.0746,7.0946
5.0794,6.7243,6.9492,6.6641,6.7838,6.3598,7.0462,6.7006,6.9886,6.1879,6.7243
4.6987,4.5588,6.5599,6.6091,7.223,7.0462,7.3894,6.8455,7.0814,4.6255,4.5588
6.0017,4.8924,5.1302,5.8896,6.2978,6.9434,7.6246,6.9749,7.6087,4.255,4.8924
6.1932,7.1251,7.464,5.0635,7.1256,7.247,6.3144,6.2002,6.9228,3.0641,7.1251
6.0943,6.4925,7.6874,5.19,7.3529,5.5762,6.3379,6.234,6.5474,3.8071,6.4925
6.5026,7.0042,7.8041,6.4723,7.8612,6.9158,5.5608,6.1265,6.9787,5.653,7.0042
5.5286,6.487,7.5924,5.9882,7.6409,6.9413,6.9797,6.1217,5.7766,5.8781,6.487
6.9235,6.7358,7.2941,4.3034,6.8078,6.0173,6.8018,7.0087,7.3409,4.3591,6.7358
5.6962,6.011,7.1345,6.4589,7.4182,6.7757,7.4316,6.7922,6.6286,5.3542,6.011
6.3281,6.6259,6.8035,5.869,6.9463,6.5729,7.4203,7.1038,7.3373,3.2191,6.6259
6.0905,3.5594,5.5366,6.4409,7.3997,7.4191,6.9689,7.1172,7.2187,5.8392,3.5594
6.9919,7.4621,5.8229,5.4139,6.9941,7.4846,7.3632,6.9893,7.0411,4.0495,7.4621
7.4407,7.7779,6.2273,3.8225,6.7519,6.9252,6.9862,6.9478,5.4446,4.823,7.7779
7.2938,7.9606,6.9036,5.4814,7.0548,6.589,7.0598,6.744,6.9564,4.9133,7.9606
7.3994,7.9366,7.891,5.5099,7.6567,5.8877,5.8207,6.5388,6.5045,4.735,7.9366
7.8298,7.883,7.4441,6.4094,8.1679,8.0753,6.6977,6.8578,7.3466,2.202,7.883
6.4483,7.3985,7.6615,8.219,7.6882,7.1515,6.9967,6.9185,6.6314,6.9002,7.3985
6.8054,4.8238,7.5574,7.8655,7.608,7.3368,7.0318,6.9768,7.4993,6.9046,4.8238
6.2309,7.057,6.0566,6.9602,7.1431,7.4914,7.0958,7.0678,7.6474,6.7963,7.057
7.9114,7.9344,6.6761,7.3332,6.581,7.2972,7.3135,7.1434,7.5096,6.4978,7.9344
6.7106,8.1288,7.6267,7.476,7.002,6.7913,7.3243,6.8731,7.309,5.7535,8.1288
7.8595,8.1557,8.3369,7.6198,7.9097,7.3349,6.8988,6.731,7.1585,6.2834,8.1557
7.711,8.2531,8.4108,7.8094,8.0098,7.0884,7.0841,6.7464,6.841,6.4764,8.2531
7.5974,8.2591,8.4094,7.3867,8.0374,6.4315,7.2286,6.9852,7.2281,4.2509,8.2591
8.1221,8.5301,8.351,6.9113,8.2154,7.2744,7.4904,5.6129,7.4508,5.3638,8.5301
8.159,8.1458,8.0362,7.429,7.5012,6.924,6.923,6.7618,5.8298,6.3526,8.1458
8.0801,8.1497,7.1894,7.4686,6.3696,6.0864,5.9801,4.8084,6.8374,6.6998,8.1497
7.6728,8.0186,6.517,7.7438,5.9681,5.4643,5.6059,5.729,7.0169,7.0147,8.0186
8.1211,7.8535,5.1835,3.48,6.0991,6.661,7.0922,6.8102,7.68,5.8942,7.8535
6.0139,7.5588,6.3511,4.8173,7.0987,7.0519,7.128,5.6844,6.87,5.1586,7.5588
7.5732,8.1977,7.4902,7.17,7.2919,7.643,7.6342,6.4752,7.0567,4.8091,8.1977
6.8525,8.2639,7.896,6.9744,7.4489,7.535,7.2874,7.0519,7.2979,6.5268,8.2639
7.4928,7.9632,7.8029,7.5185,7.5007,7.0982,7.4633,7.1974,7.6416,6.7622,7.9632
7.8502,7.9944,7.7105,6.8566,7.5545,7.6942,7.5622,7.2605,7.9678,6.7457,7.9944
7.7273,7.9018,7.4676,6.0876,6.9427,7.4357,7.4494,7.3618,7.8269,6.7462,7.9018
6.4714,7.5139,6.9574,5.4161,7.5408,7.5434,7.8384,7.4282,7.9766,6.6401,7.5139
8.189,8.4638,7.7846,5.0585,7.6164,6.6902,7.0289,7.2516,7.4124,4.0745,8.4638
7.974,7.8936,7.2991,7.0757,7.421,6.4334,6.905,6.8837,7.6954,6.0151,7.8936
7.733,8.1874,7.3639,6.0818,7.2982,7.152,6.6751,7.1942,7.5684,5.3909,8.1874
5.1091,5.9621,7.3843,7.3164,7.0418,6.485,7.3843,7.2139,7.9913,6.8863,5.9621
8.269,8.1336,7.0027,4.8845,7.4105,7.1626,6.9367,7.4141,7.9903,6.2126,8.1336
7.2842,8.5447,6.6199,6.041,7.4138,6.6283,6.2863,7.243,7.6567,5.375,8.5447
8.5954,8.6069,8.3602,6.9835,7.6078,6.2652,5.8042,7.0097,7.049,4.8002,8.6069
8.1086,8.6088,7.6673,5.585,6.5203,4.783,6.5114,7.0366,7.0282,4.7076,8.6088
8.077,8.5058,7.1791,2.7842,7.4093,6.0341,6.1135,6.9238,6.5318,4.3102,8.5058
